ts,invest,money,buy,sell
1510790400,10000.000,24349.526,0.000,0.000
1510876800,10000.000,24286.417,0.000,0.000
1511136000,10000.000,24212.790,0.000,0.000
1511222400,10000.000,24696.625,0.000,0.000
1511308800,10000.000,24307.453,0.000,0.000
1511395200,10000.000,23339.783,0.000,0.000
1511481600,10000.000,23360.819,0.000,0.000
1511740800,10000.000,23045.275,0.000,0.000
1511827200,10000.000,23234.601,0.000,0.000
1511913600,10000.000,22740.248,0.000,0.000
1512000000,10000.000,22487.812,0.000,0.000
1512086400,10000.000,22477.294,0.000,0.000
1512345600,10000.000,22929.575,0.000,0.000
1512432000,10000.000,23076.829,0.000,0.000
1512518400,10000.000,22845.430,0.000,0.000
1512604800,10000.000,22403.667,0.000,0.000
1512691200,10000.000,22803.357,0.000,0.000
1512950400,10000.000,23644.809,0.000,23644.809
1513036800,10000.000,23644.809,0.000,0.000
1513123200,10000.000,23644.809,0.000,0.000
1513209600,10000.000,23644.809,0.000,0.000
1513296000,10000.000,23644.809,0.000,0.000
1513555200,10000.000,23644.809,0.000,0.000
1513641600,10000.000,23644.809,0.000,0.000
1513728000,10000.000,23644.809,0.000,0.000
1513814400,10000.000,23644.809,0.000,0.000
1513900800,10000.000,23644.809,0.000,0.000
1514160000,10000.000,23644.809,0.000,0.000
1514246400,10000.000,23644.809,0.000,0.000
1514332800,10000.000,23644.809,23644.809,0.000
1514419200,10000.000,24205.880,0.000,0.000
1514505600,10000.000,24174.767,0.000,0.000
1514678400,10000.000,24174.767,0.000,0.000
1514851200,10000.000,24288.848,0.000,0.000
1514937600,10000.000,24340.702,0.000,0.000
1515024000,10000.000,24733.763,0.000,0.000
1515110400,10000.000,24786.655,0.000,0.000
1515369600,10000.000,25004.446,0.000,0.000
1515456000,10000.000,25616.334,0.000,0.000
1515542400,10000.000,25979.318,0.000,0.000
1515628800,10000.000,25771.898,0.000,0.000
1515715200,10000.000,26207.480,0.000,0.000
1515974400,10000.000,26300.819,0.000,0.000
1516060800,10000.000,26342.303,0.000,0.000
1516147200,10000.000,25761.527,0.000,0.000
1516233600,10000.000,25792.640,0.000,0.000
1516320000,10000.000,25481.511,0.000,0.000
1516579200,10000.000,26487.496,0.000,26487.496
1516665600,10000.000,26487.496,0.000,0.000
1516752000,10000.000,26487.496,0.000,0.000
1516838400,10000.000,26487.496,0.000,0.000
1516924800,10000.000,26487.496,0.000,0.000
1517184000,10000.000,26487.496,0.000,0.000
1517270400,10000.000,26487.496,0.000,0.000
1517356800,10000.000,26487.496,0.000,0.000
1517443200,10000.000,26487.496,0.000,0.000
1517529600,10000.000,26487.496,0.000,0.000
1517788800,10000.000,26487.496,0.000,0.000
1517875200,10000.000,26487.496,0.000,0.000
1517961600,10000.000,26487.496,0.000,0.000
1518048000,10000.000,26487.496,0.000,0.000
1518134400,10000.000,26487.496,0.000,0.000
1518393600,10000.000,26487.496,0.000,0.000
1518480000,10000.000,26487.496,0.000,0.000
1518566400,10000.000,26487.496,0.000,0.000
1519257600,10000.000,26487.496,0.000,0.000
1519344000,10000.000,26487.496,0.000,0.000
