ts,invest,money,buy,sell
1413763200,10000.000,12239.221,0.000,0.000
1413849600,10000.000,12139.002,0.000,0.000
1413936000,10000.000,12001.201,0.000,0.000
1414022400,10000.000,11875.927,0.000,0.000
1414108800,10000.000,11888.455,0.000,0.000
1414368000,10000.000,11913.509,0.000,0.000
1414454400,10000.000,12013.728,0.000,0.000
1414540800,10000.000,12126.474,0.000,0.000
1414627200,10000.000,12088.892,0.000,0.000
1414713600,10000.000,12126.474,0.000,0.000
1414972800,10000.000,12101.420,0.000,0.000
1415059200,10000.000,11951.092,0.000,0.000
1415145600,10000.000,11900.982,0.000,0.000
1415232000,10000.000,11951.092,0.000,0.000
1415318400,10000.000,11888.455,0.000,0.000
1415577600,10000.000,12139.002,0.000,0.000
1415664000,10000.000,11900.982,0.000,0.000
1415750400,10000.000,12026.256,0.000,0.000
1415836800,10000.000,12001.201,0.000,0.000
1415923200,10000.000,12063.838,0.000,0.000
1416182400,10000.000,12101.420,0.000,0.000
1416268800,10000.000,12026.256,0.000,0.000
1416355200,10000.000,11976.146,0.000,0.000
1416441600,10000.000,11900.982,0.000,0.000
1416528000,10000.000,12013.728,0.000,0.000
1416787200,10000.000,12101.420,0.000,12101.420
1416873600,10000.000,12101.420,0.000,0.000
1416960000,10000.000,12101.420,0.000,0.000
1417046400,10000.000,12101.420,0.000,0.000
1417132800,10000.000,12101.420,0.000,0.000
1417392000,10000.000,12101.420,0.000,0.000
1417478400,10000.000,12101.420,0.000,0.000
1417564800,10000.000,12101.420,0.000,0.000
1417651200,10000.000,12101.420,0.000,0.000
1417737600,10000.000,12101.420,0.000,0.000
1417996800,10000.000,12101.420,0.000,0.000
1418083200,10000.000,12101.420,12101.420,0.000
1418169600,10000.000,12523.269,0.000,0.000
1418256000,10000.000,12475.195,0.000,12475.195
1418342400,10000.000,12475.195,0.000,0.000
1418601600,10000.000,12475.195,0.000,0.000
1418688000,10000.000,12475.195,0.000,0.000
1418774400,10000.000,12475.195,0.000,0.000
1418860800,10000.000,12475.195,0.000,0.000
1418947200,10000.000,12475.195,0.000,0.000
1419206400,10000.000,12475.195,0.000,0.000
1419292800,10000.000,12475.195,12475.195,0.000
1419379200,10000.000,12378.582,0.000,0.000
1419465600,10000.000,12499.348,0.000,0.000
1419552000,10000.000,12595.961,0.000,0.000
1419811200,10000.000,12571.808,0.000,0.000
1419897600,10000.000,12378.582,0.000,0.000
1419984000,10000.000,12547.655,0.000,0.000
1420416000,10000.000,13199.795,0.000,0.000
1420502400,10000.000,13393.021,0.000,0.000
1420588800,10000.000,13284.331,0.000,0.000
1420675200,10000.000,13272.255,0.000,0.000
1420761600,10000.000,13115.258,0.000,0.000
1421020800,10000.000,13211.871,0.000,0.000
1421107200,10000.000,13380.945,0.000,0.000
1421193600,10000.000,13127.335,0.000,0.000
1421280000,10000.000,13223.948,0.000,0.000
1421366400,10000.000,13284.331,0.000,0.000
1421625600,10000.000,12583.885,0.000,0.000
1421712000,10000.000,12970.338,0.000,0.000
1421798400,10000.000,13308.485,0.000,0.000
1421884800,10000.000,13356.791,0.000,13356.791
1421971200,10000.000,13356.791,0.000,0.000
1422230400,10000.000,13356.791,0.000,0.000
1422316800,10000.000,13356.791,0.000,0.000
1422403200,10000.000,13356.791,0.000,0.000
1422489600,10000.000,13356.791,0.000,0.000
1422576000,10000.000,13356.791,0.000,0.000
1422835200,10000.000,13356.791,13356.791,0.000
1422921600,10000.000,13577.362,0.000,0.000
1423008000,10000.000,13540.600,0.000,0.000
1423094400,10000.000,13430.315,0.000,0.000
1423180800,10000.000,13369.045,0.000,0.000
1423440000,10000.000,13454.823,0.000,0.000
1423526400,10000.000,13650.886,0.000,0.000
1423612800,10000.000,13712.156,0.000,0.000
1423699200,10000.000,13712.156,0.000,0.000
1423785600,10000.000,13796.708,0.000,0.000
1424044800,10000.000,13957.234,0.000,0.000
1424131200,10000.000,14153.297,0.000,0.000
1424822400,10000.000,14079.774,0.000,0.000
1424908800,10000.000,14141.043,0.000,0.000
1424995200,10000.000,14153.297,0.000,0.000
1425254400,10000.000,14275.837,0.000,0.000
1425340800,10000.000,14030.758,0.000,0.000
1425427200,10000.000,14214.567,0.000,0.000
1425513600,10000.000,14041.786,0.000,0.000
1425600000,10000.000,14017.279,0.000,0.000
1425859200,10000.000,14275.837,0.000,0.000
1425945600,10000.000,14361.614,0.000,0.000
1426032000,10000.000,14459.646,0.000,0.000
1426118400,10000.000,14508.661,0.000,0.000
1426204800,10000.000,14618.947,0.000,0.000
1426464000,10000.000,14962.057,0.000,0.000
1426550400,10000.000,15084.596,0.000,0.000
1426636800,10000.000,15256.152,0.000,0.000
1426723200,10000.000,15243.898,0.000,0.000
1426809600,10000.000,15280.659,0.000,0.000
1427068800,10000.000,15611.516,0.000,0.000
1427155200,10000.000,15770.817,0.000,0.000
1427241600,10000.000,15758.563,0.000,0.000
1427328000,10000.000,15721.801,0.000,0.000
1427414400,10000.000,15770.817,0.000,0.000
1427673600,10000.000,15991.388,0.000,0.000
1427760000,10000.000,15893.356,0.000,0.000
1427846400,10000.000,16187.451,0.000,0.000
1427932800,10000.000,16285.482,0.000,0.000
1428019200,10000.000,16334.498,0.000,0.000
1428364800,10000.000,16604.085,0.000,0.000
1428451200,10000.000,16616.339,0.000,0.000
1428537600,10000.000,16383.514,0.000,0.000
1428624000,10000.000,16714.370,0.000,0.000
1428883200,10000.000,16836.909,0.000,0.000
1428969600,10000.000,16800.148,0.000,0.000
1429056000,10000.000,16408.022,0.000,0.000
1429142400,10000.000,17094.242,0.000,0.000
1429228800,10000.000,17302.559,0.000,0.000
1429488000,10000.000,17031.747,0.000,0.000
1429574400,10000.000,17903.002,0.000,0.000
1429660800,10000.000,18123.573,0.000,0.000
1429747200,10000.000,18062.303,0.000,0.000
1429833600,10000.000,18025.541,0.000,0.000
1430092800,10000.000,18148.081,0.000,0.000
1430179200,10000.000,17866.240,0.000,0.000
1430265600,10000.000,18074.557,0.000,0.000
1430352000,10000.000,18013.287,0.000,18013.287
1430697600,10000.000,18013.287,0.000,0.000
1430784000,10000.000,18013.287,0.000,0.000
1430870400,10000.000,18013.287,0.000,0.000
1430956800,10000.000,18013.287,0.000,0.000
1431043200,10000.000,18013.287,18013.287,0.000
1431302400,10000.000,18418.935,0.000,18418.935
1431388800,10000.000,18418.935,0.000,0.000
1431475200,10000.000,18418.935,0.000,0.000
1431561600,10000.000,18418.935,0.000,0.000
1431648000,10000.000,18418.935,18418.935,0.000
1431907200,10000.000,18200.274,0.000,0.000
1431993600,10000.000,18676.183,0.000,0.000
1432080000,10000.000,19087.779,0.000,0.000
1432166400,10000.000,19718.036,0.000,0.000
1432252800,10000.000,20091.045,0.000,0.000
1432512000,10000.000,20695.577,0.000,0.000
1432598400,10000.000,21015.850,0.000,0.000
1432684800,10000.000,20759.889,0.000,0.000
1432771200,10000.000,19653.724,0.000,0.000
1432857600,10000.000,19589.412,0.000,0.000
1433116800,10000.000,20386.880,0.000,20386.880
1433203200,10000.000,20386.880,0.000,0.000
1433289600,10000.000,20386.880,0.000,0.000
1433376000,10000.000,20386.880,0.000,0.000
1433462400,10000.000,20386.880,0.000,0.000
1433721600,10000.000,20386.880,0.000,0.000
1433808000,10000.000,20386.880,0.000,0.000
1433894400,10000.000,20386.880,0.000,0.000
1433980800,10000.000,20386.880,0.000,0.000
1434067200,10000.000,20386.880,0.000,0.000
1434326400,10000.000,20386.880,0.000,0.000
1434412800,10000.000,20386.880,0.000,0.000
1434499200,10000.000,20386.880,0.000,0.000
1434585600,10000.000,20386.880,0.000,0.000
1434672000,10000.000,20386.880,0.000,0.000
1435017600,10000.000,20386.880,20386.880,0.000
1435104000,10000.000,21001.494,0.000,0.000
1435190400,10000.000,20269.188,0.000,0.000
1435276800,10000.000,18961.498,0.000,0.000
1435536000,10000.000,18673.807,0.000,0.000
1435622400,10000.000,19784.035,0.000,0.000
1435708800,10000.000,18935.344,0.000,0.000
1435795200,10000.000,18070.962,0.000,18070.962
1435881600,10000.000,18070.962,0.000,0.000
1436140800,10000.000,18070.962,0.000,0.000
1436227200,10000.000,18070.962,0.000,0.000
1436313600,10000.000,18070.962,0.000,0.000
1436400000,10000.000,18070.962,0.000,0.000
1436486400,10000.000,18070.962,0.000,0.000
1436745600,10000.000,18070.962,0.000,0.000
1436832000,10000.000,18070.962,0.000,0.000
1436918400,10000.000,18070.962,18070.962,0.000
1437004800,10000.000,18301.770,0.000,0.000
1437091200,10000.000,18952.108,0.000,0.000
1437350400,10000.000,18870.646,0.000,0.000
1437436800,10000.000,18912.735,0.000,0.000
1437523200,10000.000,18831.273,0.000,0.000
1437609600,10000.000,19157.120,0.000,19157.120
1437696000,10000.000,19157.120,0.000,0.000
1437955200,10000.000,19157.120,0.000,0.000
1438041600,10000.000,19157.120,0.000,0.000
1438128000,10000.000,19157.120,19157.120,0.000
1438214400,10000.000,18764.377,0.000,0.000
1438300800,10000.000,18793.469,0.000,0.000
1438560000,10000.000,18924.384,0.000,0.000
1438646400,10000.000,19404.403,0.000,0.000
1438732800,10000.000,19084.390,0.000,0.000
1438819200,10000.000,18997.114,0.000,0.000
1438905600,10000.000,19258.942,0.000,0.000
1439164800,10000.000,19884.422,0.000,0.000
1439251200,10000.000,19942.606,0.000,0.000
1439337600,10000.000,19564.409,0.000,0.000
1439424000,10000.000,19738.961,0.000,0.000
1439510400,10000.000,19709.869,0.000,0.000
1439769600,10000.000,19797.145,0.000,19797.145
1439856000,10000.000,19797.145,0.000,0.000
1439942400,10000.000,19797.145,0.000,0.000
1440028800,10000.000,19797.145,0.000,0.000
1440115200,10000.000,19797.145,0.000,0.000
1440374400,10000.000,19797.145,0.000,0.000
1440460800,10000.000,19797.145,0.000,0.000
1440547200,10000.000,19797.145,0.000,0.000
1440633600,10000.000,19797.145,19797.145,0.000
1440720000,10000.000,20347.066,0.000,0.000
1440979200,10000.000,20089.291,0.000,0.000
1441065600,10000.000,19642.480,0.000,0.000
1441152000,10000.000,19779.960,0.000,0.000
1441584000,10000.000,19247.225,0.000,0.000
1441670400,10000.000,19711.220,0.000,0.000
1441756800,10000.000,20106.476,0.000,0.000
1441843200,10000.000,19917.441,0.000,0.000
1441929600,10000.000,19917.441,0.000,0.000
1442188800,10000.000,19348.616,0.000,0.000
1442275200,10000.000,18766.044,0.000,0.000
1442361600,10000.000,19779.960,0.000,0.000
1442448000,10000.000,19264.410,0.000,0.000
1442534400,10000.000,19367.520,0.000,0.000
1442793600,10000.000,19779.960,0.000,0.000
1442880000,10000.000,19848.701,0.000,0.000
1442966400,10000.000,19436.260,0.000,0.000
1443052800,10000.000,19573.740,0.000,0.000
1443139200,10000.000,19178.485,0.000,0.000
1443398400,10000.000,19333.150,0.000,0.000
1443484800,10000.000,19144.115,0.000,0.000
1443571200,10000.000,19382.986,0.000,0.000
1444262400,10000.000,20020.551,0.000,0.000
1444348800,10000.000,20123.661,0.000,0.000
1444608000,10000.000,20690.767,0.000,0.000
1444694400,10000.000,20759.507,0.000,0.000
1444780800,10000.000,20467.361,0.000,0.000
1444867200,10000.000,20845.432,0.000,0.000
1444953600,10000.000,21000.097,0.000,0.000
1445212800,10000.000,21154.762,0.000,0.000
1445299200,10000.000,21223.502,0.000,0.000
1445385600,10000.000,20278.326,0.000,0.000
1445472000,10000.000,20742.322,0.000,0.000
1445558400,10000.000,21206.317,0.000,0.000
1445817600,10000.000,21464.093,0.000,0.000
1445904000,10000.000,21464.093,0.000,0.000
1445990400,10000.000,21086.022,0.000,0.000
1446076800,10000.000,21343.797,0.000,0.000
1446163200,10000.000,21343.797,0.000,0.000
1446422400,10000.000,21154.762,0.000,0.000
1446508800,10000.000,21103.207,0.000,0.000
1446595200,10000.000,21928.088,0.000,0.000
1446681600,10000.000,22031.198,0.000,0.000
1446768000,10000.000,22288.974,0.000,0.000
1447027200,10000.000,22460.824,0.000,0.000
1447113600,10000.000,22392.084,0.000,0.000
1447200000,10000.000,22357.714,0.000,0.000
1447286400,10000.000,22357.714,0.000,0.000
1447372800,10000.000,21979.643,0.000,0.000
1447632000,10000.000,22014.013,0.000,0.000
1447718400,10000.000,22048.383,0.000,0.000
1447804800,10000.000,21859.348,0.000,0.000
1447891200,10000.000,22117.123,0.000,0.000
1447977600,10000.000,22031.198,0.000,0.000
1448236800,10000.000,21824.978,0.000,0.000
1448323200,10000.000,21910.903,0.000,0.000
1448409600,10000.000,22151.493,0.000,0.000
1448496000,10000.000,22099.938,0.000,0.000
1448582400,10000.000,21120.392,0.000,0.000
1448841600,10000.000,21223.502,0.000,0.000
1448928000,10000.000,21446.908,0.000,0.000
1449014400,10000.000,21996.828,0.000,0.000
1449100800,10000.000,22048.383,0.000,22048.383
1449187200,10000.000,22048.383,0.000,0.000
1449446400,10000.000,22048.383,0.000,0.000
1449532800,10000.000,22048.383,0.000,0.000
1449619200,10000.000,22048.383,22048.383,0.000
1449705600,10000.000,21978.277,0.000,0.000
1449792000,10000.000,21978.277,0.000,0.000
1450051200,10000.000,22328.808,0.000,0.000
1450137600,10000.000,22416.441,0.000,0.000
1450224000,10000.000,22311.281,0.000,0.000
1450310400,10000.000,22696.865,0.000,0.000
1450396800,10000.000,22872.131,0.000,0.000
1450656000,10000.000,23660.825,0.000,0.000
1450742400,10000.000,23836.090,0.000,0.000
1450828800,10000.000,23783.510,0.000,0.000
1450915200,10000.000,23555.666,0.000,0.000
1451001600,10000.000,23555.666,0.000,0.000
1451260800,10000.000,23047.396,0.000,0.000
1451347200,10000.000,23345.347,0.000,0.000
1451433600,10000.000,23310.294,0.000,0.000
1451520000,10000.000,23099.976,0.000,0.000
1451865600,10000.000,21610.220,0.000,0.000
1451952000,10000.000,21750.432,0.000,0.000
1452038400,10000.000,22013.330,0.000,0.000
1452124800,10000.000,20646.260,0.000,0.000
1452211200,10000.000,20979.265,0.000,0.000
1452470400,10000.000,19943.446,0.000,0.000
1452556800,10000.000,20083.659,0.000,0.000
1452643200,10000.000,19787.460,0.000,19787.460
