ts,invest,money,buy,sell
1463356800,10000.000,12380.000,0.000,0.000
1463443200,10000.000,12250.000,0.000,0.000
1463529600,10000.000,12000.000,0.000,0.000
1463616000,10000.000,11990.000,0.000,0.000
1463702400,10000.000,12100.000,0.000,0.000
1463961600,10000.000,12240.000,0.000,0.000
1464048000,10000.000,12090.000,0.000,0.000
1464134400,10000.000,12000.000,0.000,0.000
1464220800,10000.000,12080.000,0.000,0.000
1464307200,10000.000,12070.000,0.000,0.000
1464566400,10000.000,12030.000,0.000,0.000
1464652800,10000.000,12430.000,0.000,0.000
1464739200,10000.000,12460.000,0.000,0.000
1464825600,10000.000,12520.000,0.000,0.000
1464912000,10000.000,12790.000,0.000,0.000
1465171200,10000.000,12840.000,0.000,0.000
1465257600,10000.000,12880.000,0.000,0.000
1465344000,10000.000,12740.000,0.000,0.000
1465776000,10000.000,12390.000,0.000,0.000
1465862400,10000.000,12620.000,0.000,0.000
1465948800,10000.000,12910.000,0.000,0.000
1466035200,10000.000,12840.000,0.000,0.000
1466121600,10000.000,13060.000,0.000,0.000
1466380800,10000.000,13010.000,0.000,0.000
1466467200,10000.000,12870.000,0.000,0.000
1466553600,10000.000,12980.000,0.000,0.000
1466640000,10000.000,12900.000,0.000,0.000
1466726400,10000.000,12790.000,0.000,0.000
1466985600,10000.000,13120.000,0.000,0.000
1467072000,10000.000,13110.000,0.000,0.000
1467158400,10000.000,13110.000,0.000,0.000
1467244800,10000.000,13160.000,0.000,0.000
1467331200,10000.000,13160.000,0.000,0.000
1467590400,10000.000,13340.000,0.000,0.000
1467676800,10000.000,13410.000,0.000,0.000
1467763200,10000.000,13720.000,0.000,0.000
1467849600,10000.000,13640.000,0.000,0.000
1467936000,10000.000,13620.000,0.000,0.000
1468195200,10000.000,13819.000,0.000,0.000
1468281600,10000.000,14260.000,0.000,0.000
1468368000,10000.000,14120.000,0.000,0.000
1468454400,10000.000,14090.000,0.000,0.000
1468540800,10000.000,14220.000,0.000,0.000
1468800000,10000.000,14180.000,0.000,0.000
1468886400,10000.000,13939.000,0.000,0.000
1468972800,10000.000,13910.000,0.000,0.000
1469059200,10000.000,14000.000,0.000,0.000
1469145600,10000.000,13740.000,0.000,0.000
1469404800,10000.000,13750.000,0.000,0.000
